"Path","File","Date Acquired","Sample","Misc"
"Z:\data\JTB-E02\BACandBLUE\","JTB-E02-190-11.D","11 Dec 2018  13:53    ","24H_BAC-01 REP 2","P10:E5"
"PBM Apex"
"Thu Dec 13 10:39:34 2018"
"PK","RT","Area Pct","Library/ID","Ref","CAS","Qual"
107, 20.2205, 0.6825,"4a.beta.,8-dimethyl-3,4,4a,5-tetrahydronaphthalene-1(2H),7(6H)-dione $$ 1,7-Naphthalenedione, 2,3,4,4a,5,6-hexahydro-4a,8-dimethyl-, (.+-.)-", 76207,"087262-27-9",91
108, 20.3090, 1.0216,"7H-Dibenzo[c,g]carbazole (CAS) $$ 3,4,5,6-Dibenzocarbazole $$ 7-Aza-7H-dibenzo[c,g]fluorene $$ dibenzo[c,g]carbazole $$ 3,4:5,6-Dibenzocarbazole $$ 3,4,5,6-Dibenzcarbazol $$ 3,4,5,6-Dibenzcarbazole $$ 7H-Db(c,g)c $$ 3,4,5,6-Dinaphthacarbazole",150813,"000194-59-2",43
109, 20.4801, 0.0872,"4-Trimethylsilyl-9,9-dimethyl-9-silafluorene",163576,"058263-56-2",45
110, 20.6874, 0.0549,"Acetic acid (CAS) $$ Ethylic acid $$ Vinegar acid $$ Ethanoic acid $$ Glacial acetic acid $$ Methanecarboxylic acid $$ CH3COOH $$ component of Aci-Jel $$ Acetasol $$ Acide acetique $$ Acido acetico $$ Azijnzuur $$ Essigsaeure $$ Octowy kwas $$ Acetic acid",   657,"000064-19-7",58
111, 20.8452, 0.8139,"Linalool $$ 1,6-Octadien-3-ol, 3,7-dimethyl- (CAS) $$ Linalol $$ .beta.-Linalool $$ Linalyl alcohol $$ 2,6-Dimethyl-2,7-octadien-6-ol $$ allo-Ocimenol $$ p-Linalool $$ LINOLOOL (D) $$ 2,6-Dimethyl-2,7-octadiene-6-ol $$ 2,6-Dimethylocta-2,7-dien-6-ol $$ 3,", 40045,"000078-70-6",97
112, 20.9611, 0.0960,"Hydrazine, 1,2-dimethyl-, dihydrochloride (CAS) $$ Dimethylhydrazinium dichloride $$ Dimethylhydrazine dihydrochloride $$ sym-Dimethylhydrazinedihydrochloride $$ 1,2-Dimethylhydrazine dihydrochloride $$ N,N'-Dimethylhydrazine dihydrochloride",   698,"000306-37-6",30
113, 21.1920, 0.2617,"1-OCTANOL", 21223,"000000-00-0",86
114, 21.4418, 0.1637,"5 METHYL FURFURAL",  9683,"000620-02-0",83
115, 21.6254, 0.0462,"Furancarboxylic acid, methyl ester (CAS) $$ Methyl furoate $$ Furoic acid, methyl ester $$ 2-Furancarboxylic acid, methyl ester (CAS) $$ Methyl 2-furoate $$ Methyl pyromucate $$ Methyl 2-furancarboxylate $$ 2-Furoic acid methyl ester $$ 2-Furoic acid, met", 17494,"001334-76-5",72
116, 21.6989, 0.1835,"Acetic acid, [bis[(trimethylsilyl)oxy]phosphinyl]-, trimethylsilyl ester (CAS) $$ PHOSPHONOACETIC ACID-TRITMS ESTER $$ TRISTRIMETHYLSILYL PHOSPHONOACETATE",214383,"053044-27-2",43
117, 21.8803, 0.1142,"(+,-)-O-METHYLSALUTARIDINE",206366,"000000-00-0",52
118, 22.0757, 0.0437,"ISOPHORONE $$ 2-CYCLOHEXENE-1-ONE, 3,5,5-TRIMETHYL", 26544,"000078-59-1",41
119, 22.3217, 0.0561,"DILL ETHER", 37971,"000000-00-0",86
120, 22.4495, 0.2488,"3-Cyclohexen-1-ol, 4-methyl-1-(1-methylethyl)- (CAS) $$ 4-Terpineol $$ Terpinene-4-ol $$ 1-Terpinen-4-ol $$ 4-Carvomenthenol $$ p-Menth-1-en-4-ol $$ TERPINEOL-4 $$ Terpinen-4-ol $$ 1-Methyl-4-isopropyl-1-cyclohexen-4-ol $$ 4-Terpinenol $$ Terpene-4-ol $$", 40153,"000562-74-3",97
121, 22.5403, 0.1355,"(S)-(+)-5-sec-Butyl-2-pyrimidinol", 37307,"127473-64-7",83
122, 22.7467, 0.1420,"3-Cyclohexene-1-acetaldehyde, .alpha.,4-dimethyl- (CAS) $$ 1-p-Menthen-9-al $$ .alpha.,4-Dimethyl-3-cyclohexene-1-acetaldehyde $$ p-Menth-1-en-9-al", 37803,"029548-14-9",91
123, 22.8385, 0.2631,"3-Cyclohexene-1-acetaldehyde, .alpha.,4-dimethyl- (CAS) $$ 1-p-Menthen-9-al $$ .alpha.,4-Dimethyl-3-cyclohexene-1-acetaldehyde $$ p-Menth-1-en-9-al", 37803,"029548-14-9",76
124, 22.9550, 0.2103,".GAMMA. BUTYROLACTONE $$ 1,2-BUTANOLIDE",  3219,"000096-48-0",74
125, 23.1002, 0.0309,"Dihydrocarvone $$ Cyclohexanone, 2-methyl-5-(1-methylethenyl)-, trans- (CAS) $$ Carvone, dihydro- $$ trans-Dihydrocarvone $$ p-Menth-8-en-2-one, trans- $$ d-Dihydrocarvone $$ 4-[(1'-methyl)vinyl]-1-methylcyclohexan-2-one $$ p-Menth-8-en-2-one, E-", 38205,"005948-04-9",93
126, 23.2959, 0.0488,".BETA. TERPINEOL", 40590,"000138-87-4",91
127, 23.3953, 0.1763,"2-Methoxy-4-methylphenol $$ Phenol, 2-methoxy-4-methyl- $$ p-Cresol, 2-methoxy- $$ p-Creosol $$ p-Methylguaiacol $$ Creosol $$ Homoguaiacol $$ 2-Methoxy-p-cresol $$ 2-Methoxy-4-cresol $$ 3-Methoxy-4-hydroxytoluene $$ 4-Hydroxy-3-methoxytoluene $$ 4-Methyl", 26134,"000093-51-6",43
128, 23.6282, 0.1755,"1,3-Cyclohexadiene-1-carboxaldehyde, 2,6,6-trimethyl- (CAS) $$ Safranal", 35832,"000116-26-7",97
129, 23.8279, 0.2479,"Methyl-d3 1-Dideuterio-2-propenyl Ether",  1498,"000000-00-0", 5
130, 23.9463, 0.1593,"Cyclofenchene $$ Tricyclo[2.2.1.0(2,6)]heptane, 1,3,3-trimethyl- (CAS) $$ Tricyclo[2.2.1.02,6]heptane, 1,3,3-trimethyl- $$ Cyclofeuchene", 25284,"000488-97-1",83
131, 24.0607, 0.0287,"1,1,3-Trichloroacetone $$ 2-Propanone, 1,1,3-trichloro- (CAS) $$ .alpha.,.alpha.',.alpha.'-Trichloroacetone $$ 1,1,3-Trichloro-2-propanone", 44877,"000921-03-9",35
132, 24.2060, 0.0989,"Benzoic acid (CAS) $$ Retardex $$ HA 1 $$ Tenn-Plas $$ Retarder BA $$ Benzoic aicd $$ Solvo powder $$ Salvo liquid $$ Dracylic acid $$ Carboxybenzene $$ Benzoate $$ Benzoesaeure GK $$ Benzoesaeure GV $$ Phenylformic acid $$ Benzeneformic acid $$ Phenylcar", 15530,"000065-85-0",60
133, 24.3489, 0.0210,"Bicyclo[2.2.1]heptan-2-ol, 1,7,7-trimethyl-, exo- (CAS) $$ Isoborneol $$ Isobornyl alcohol $$ exo-2-Hydroxy-1,7,7-trimethylnorbornane $$ ISO-BORNEOL $$ BORNEOL ISO $$ exo-1,7,7-Trimethylbicyclo(2.2.1)heptan-2-ol $$ exo-2-Bornanol $$ exo-2-Camphanol $$ DL-", 40413,"000124-76-5",87
134, 24.4448, 0.0326,"EPINEPHRINE-TRITMS",234322,"000000-00-0",38
135, 24.5884, 0.1238,"Benzaldehyde, 4-methoxy-, oxime (CAS) $$ p-Methoxybenzaldoxime $$ Anisaldoxime $$ p-Anisaldehyde oxime $$ 4-Methoxybenzaldoxime $$ p-Anisaldehyde, oxime $$ p-Methoxybenzaldehyde oxime $$ 4-Methoxybenzaldehyde oxime", 36563,"003235-04-9",47
136, 24.8190, 0.0361,"TRICYCLO[3.3.0.0(4,6)]OCTAN-3-ONE, 6-METHYL-", 24817,"000000-00-0",72
137, 24.9204, 1.2133,"SANTENE $$ BICYCLO[2.2.1]HEPT-2-ENE, 2,3-DIMETHYL", 16005,"000529-16-8",64
138, 25.1775, 5.5982,".BETA. FENCHYL ALCOHOL", 40589,"000470-08-6",91
139, 25.2975, 0.3289,"1,7,7-trimethyl-2-hydroxybicyclo[2.2.1]heptane", 40399,"000507-70-0",72
140, 25.7570, 0.0222,"1-AMINOISOPROPANE-1-CARBOXYLIC ACID-D3",  7974,"055887-92-8",46
141, 26.1180, 0.0087,"CARVONE", 36069,"000099-49-0",70
142, 26.2153, 0.2385,"Butanoic acid, 3-methyl- (CAS) $$ Isovaleric acid $$ Delphinic acid $$ 3-Methylbutyrate $$ Isopentanoic acid $$ Isopropylacetic acid $$ 3-Methylbutyric acid $$ 3-Methylbutanoic acid $$ Acetic acid, isopropyl- $$ .beta.-Methylbutyric acid $$ iso-C4H9COOH $",  7431,"000503-74-2",43
143, 26.3188, 0.0545,"Pentanoic acid (CAS) $$ Valeric acid $$ n-Valeric acid $$ Valerianic acid $$ n-Pentanoic acid $$ Propylacetic acid $$ 1-Butanecarboxylic acid $$ n-C4H9COOH $$ Butanecarboxylic acid $$ Valeric acid, N- $$ Kyselina valerova $$ NA 1760",  7416,"000109-52-4",64
144, 26.4249, 0.9362,"Naphthalene, 1,2-dihydro-1,1,6-trimethyl- (CAS) $$ 1,1,6-trimethyl-1,2-dihydronaphthalene $$ 3,8,8-Trimethildihydronaphthalene", 57821,"030364-38-6",94
145, 26.6374, 0.0413,"Pentanoic acid (CAS) $$ Valeric acid $$ n-Valeric acid $$ Valerianic acid $$ n-Pentanoic acid $$ Propylacetic acid $$ 1-Butanecarboxylic acid $$ n-C4H9COOH $$ Butanecarboxylic acid $$ Valeric acid, N- $$ Kyselina valerova $$ NA 1760",  7416,"000109-52-4",72
146, 26.6753, 0.0582,"Pentanoic acid (CAS) $$ Valeric acid $$ n-Valeric acid $$ Valerianic acid $$ n-Pentanoic acid $$ Propylacetic acid $$ 1-Butanecarboxylic acid $$ n-C4H9COOH $$ Butanecarboxylic acid $$ Valeric acid, N- $$ Kyselina valerova $$ NA 1760",  7416,"000109-52-4",72
147, 26.8317, 0.0819,"iso-VALERIC ACID",  7593,"000503-74-2",59
148, 27.0502, 0.3371,"9-Borabicyclo[3.3.1]nonan-9-amine, N-methyl- (CAS) $$ 9-BORABICYCLO[3.3.1]NONANE, B-METHYLAMINO-", 36783,"063366-66-5",38
149, 27.2191, 0.1797,"Benzoic acid, 2-hydroxy-, methyl ester (CAS) $$ Methyl salicylate $$ Salicylic acid methyl ester $$ Betula $$ Exagien $$ Analgit $$ Flucarmit $$ Betula oil $$ Betula lenta $$ Teaberry oil $$ Spicewood oil $$ Gaultheriaoel $$ Gaultheria oil $$ Wintergrueno", 37104,"000119-36-8",83
150, 27.3931, 0.0560,"Heptanoic acid (CAS) $$ Heptoic acid $$ Enanthic acid $$ Heptylic acid $$ n-Heptoic acid $$ Oenanthic acid $$ Enanthylic acid $$ n-Heptylic acid $$ n-Heptanoic acid $$ Oenanthylic acid $$ 1-Hexanecarboxylic acid $$ Hepthlic acid $$ Hexacid C-7 $$ 1-Hexane", 20662,"000111-14-8",50
151, 27.6255, 0.0949,"SANTENE $$ BICYCLO[2.2.1]HEPT-2-ENE, 2,3-DIMETHYL", 16005,"000529-16-8",64
152, 27.7175, 0.0218,"Furo[3,4-c]pyridin-3(1H)-one, 7-hydroxy-6-methyl- (CAS) $$ 5-PYRIDOXIC ACID LACTONE $$ Pyracin-5 $$ .alpha.-Pyracin $$ Pyridoxic acid .gamma.-lactone $$ Pyridoxic acid, .gamma.-lactone", 49771,"004543-56-0",30
153, 27.8176, 0.0226,"Myrtenol $$ Bicyclo[3.1.1]hept-2-ene-2-methanol, 6,6-dimethyl- (CAS) $$ 2-Pinen-10-ol", 38413,"000515-00-4",46
154, 28.0764, 0.0726,"1-Isoamyl-2-formyl pyrrole", 50152,"000000-00-0",94
155, 28.2487, 0.0892,"Spiro[2.4]heptane, 4-methylene- (CAS) $$ 4-Methylenespiro[2.4]heptane",  9288,"024308-54-1",53
156, 28.3538, 0.0525,"Acetic acid, 2-phenylethyl ester (CAS) $$ Phenethyl acetate $$ PHENYLETHYL ACETATE $$ FORMIC ACID, 2-PHENYLETHANOL ESTER $$ 2-Phenylethyl acetate $$ 2-Phenethyl acetate $$ Benzylcarbinyl acetate $$ .beta.-Phenethyl acetate $$ .beta.-Phenylethyl acetate $$", 48761,"000103-45-7",64
157, 28.4318, 0.0516,"N-ethyl-1,3-dithioisoindoline $$ 1H-Isoindole-1,3(2H)-dithione, 2-ethyl-", 92199,"035373-06-9",78
158, 28.5332, 0.0411,"TRANS-.BETA.-DAMASCENONE", 74659,"023726-93-4",92
159, 28.6693, 0.0188,"pyrrolo[2,3-c]dibenzofuran", 92571,"000000-00-0",25
160, 28.8382, 0.0310,"1,2-DIMETHYL-4-METHYLENE-CYCLOPENTENE $$ Cyclopentene, 1,2-dimethyl-4-methylene-",  9242,"083615-96-7",47
161, 28.9272, 0.0620,"carveol 1", 37860,"000099-48-9",94
162, 29.1152, 0.0158,"2,4,6-OCTATRIENE, ALL-TRANS $$ 2,4,6-Octatriene, (E,E,E)- $$ all-trans-1,6-Dimethyl-1,3,5-hexatriene $$ (E,E,E)-2,4,6-Octatriene $$ all-trans-2,4,6-Octatriene",  9221,"015192-80-0",45
163, 29.2450, 0.1438,"1-methyladamantane $$ Tricyclo[3.3.1.13,7]decane, 1-methyl- $$ Adamantane, 1-methyl-", 36308,"000768-91-2",83
164, 29.4524, 0.0075,"Phenol, 2-methoxy- (CAS) $$ Guaiacol $$ o-Methoxyphenol $$ Guajol $$ Guasol $$ Anastil $$ Guaiastil $$ Guaicolina $$ o-Guaiacol $$ Pyroguaiac acid $$ o-Hydroxyanisole $$ 2-Hydroxyanisole $$ O-Methyl catechol $$ Phenol, o-methoxy- $$ 2-Methoxyphenol pionit", 16524,"000090-05-1",38
165, 29.7235, 0.0235,"CIS-(+)-CARVEOL", 37950,"001197-06-4",72
166, 29.9286, 0.0606,"BENZYL ALCOHOL",  9181,"000100-51-6",95
167, 30.0586, 0.0508,"Cyclotetrasiloxane, octamethyl- (CAS) $$ 1,1,3,3,5,5,7,7-OCTAMETHYL-CYCLOOCTASILOXANE $$ OCTAMETHYL-(CYCLIC TETRAMER) CYCLOTETRASILOXANE $$ Octamethylcyclotetrasiloxane $$ NUC Silicone VS 7207 $$ Octamethyl-cyclotetrasiloxane $$ Oktamethylcyklotetrasiloxa",174361,"000556-67-2",62
168, 30.2262, 0.0271,"1H-Indole, 2,3-dihydro-1,3,3-trimethyl-2-methylene- (CAS) $$ Fischer base $$ Fischer's base $$ 2-Methylene-1,3,3-trimethylindoline $$ 1,3,3-Trimethyl-2-methyleneindoline $$ Indoline, 1,3,3-trimethyl-2-methylene- $$ Fischers Base $$ Indoline, 2-methylene-1", 58244,"000118-12-7",52
169, 30.8401, 0.1055,"Benzeneethanol (CAS) $$ Phenethyl alcohol $$ PEA $$ PHENETHYL ALCOLHOL $$ Phenethanol $$ .beta.-PEA $$ Benzyl carbinol $$ 2-Phenylethanol $$ Ethanol, 2-phenyl- $$ 2-Phenethyl alcohol $$ .beta.-Phenylethanol $$ .beta.-Phenethyl alcohol $$ .beta.-Hydroxyeth", 15791,"000060-12-8",91
170, 30.9114, 0.0098,"Phenol, 2,6-bis(1,1-dimethylethyl)-4-methyl- (CAS) $$ 4-Methyl-2,6-di-tert-butylphenol $$ BHT $$ P 21 $$ CAO 3 $$ AO 29 $$ CAO 1 $$ AO 4K $$ DBPC $$ P 21 $ $$ 2,6-DI-TERT-4-METHYLPHENOL $$ Buks $$ Ional $$ Ionole $$ Deenax $$ Dalpac $$ Stavox $$ Vianol $$",105783,"000128-37-0",86
171, 31.1422, 0.0242,"Benzeneacetonitrile (CAS) $$ Benzyl cyanide $$ Phenylacetonitrile $$ Benzyl nitrile $$ .alpha.-Tolunitrile $$ 2-Phenylacetonitrile $$ .omega.-Cyanotoluene $$ .alpha.-Cyanotoluene $$ Acetonitrile, phenyl- $$ (Cyanomethyl)benzene $$ Phenacetonitrile $$ Benz", 13721,"000140-29-4",76
172, 31.2495, 0.1177,"6-chloro-11,11-dimethyl-10,11-dihydro-7,10-epoxy-7H-cyclohepta[d]-1,2,4-triazolo[4,3-b]pyridazine $$ 7,10-Epoxy-7H-cyclohepta[d]-1,2,4-triazolo[4,3-b]pyridazine, 6-chloro-10,11-dihydro-11,11-dimethyl-",145671,"105949-24-4",72
173, 31.3683, 0.0246,"Benzenemethanol, 4-(1,1-dimethylethyl)-.alpha.-methyl- (CAS) $$ P-TERT-BUTYL-A-METHYLBENZYL ALCOHOL $$ 1-(p-tert-Butylphenyl)ethanol $$ 4-tert-Butyl-.alpha.-methylbenzyl alcohol $$ p-tert-Butyl-.alpha.-methylbenzyl alcohol $$ 1-(4-tert-Butylphenyl)ethanol", 62718,"034386-42-0",53
174, 31.5564, 0.0314,"trans-3-methylene-8-methyltricyclo[5.4.0.1(1,4)]dodecane", 74818,"125556-19-6",30
175, 31.7072, 0.0297,"2,3-Dehydro-4-oxo-.beta.-ionol", 91478,"000000-00-0",56
176, 32.0360, 0.0479,"1,3-Benzenediol, 4-hexyl- (CAS) $$ Oxana $$ ST-37 $$ S.T. 37 $$ Sucrets $$ Adrover $$ Hidesol $$ Prensol $$ Caprokol $$ Crystoids $$ Ascaricid $$ Ascarinol $$ Antascarin $$ Hexylresorcinol $$ 4-Hexylresorcine $$ p-Hexylresorcinol $$ 4-Hexylresorcinol $$ 4", 78389,"000136-77-6",47
177, 32.7149, 0.0062,"1,1'-Biphenyl (CAS) $$ Biphenyl $$ Diphenyl $$ Bibenzene $$ 1,1'-Diphenyl $$ Phenylbenzene $$ Tetrosin LY $$ Carolid AL $$ PHENYLBENZENE (BIPHENYL) $$ Lemonene $$ Phenador-X $$ PHPH $$ Xenene", 40957,"000092-52-4",25
178, 32.9374, 0.0161,"Naphthalene, 2,7-dimethyl- (CAS) $$ 2,7-Dimethylnaphthalene", 42860,"000582-16-1",89
179, 33.0336, 0.0994,"Bicyclo[3.2.1]oct-2-ene, 3-methyl-4-methylene- (CAS)", 23433,"049826-53-1",60
180, 33.1305, 0.1347,"Benzene, 1-ethyl-3,5-diisopropyl- (CAS) $$ 1-ETHYL-3,5-DIISOPROPYLBENZENE $$ Benzene, 1,3-diisopropyl-5-ethyl- $$ Benzene, 1-ethyl-3,5-bis(1-methylethyl)-", 74773,"015181-13-2",86
181, 33.3928, 0.0296,"Benzene, 1,2-dimethoxy-4-(2-propenyl)- (CAS) $$ Methyleugenol $$ Methyl Eugenol $$ 1-Allyl-3,4-dimethoxybenzene $$ Ent 21040 $$ O-Methyleugenol $$ 4-Allylveratrole $$ Methyl eugenol ether $$ Eugenol methyl ether $$ Eugenyl methyl ether $$ Veratrole methyl", 62368,"000093-15-2",93
182, 33.5836, 0.0359,"1H-Pyrrole-2-carboxaldehyde (CAS) $$ 2-Formylpyrrole $$ Pyrrole-2-aldehyde $$ Pyrrole-2-carboxaldehyde $$ 2-Pyrrolylcarboxaldehyde $$ .alpha.-Pyrrolaldehyde $$ 2-Pyrrolecarbaldehyde $$ 2-Pyrrolecarboxaldehyde",  4929,"001003-29-8",86
183, 33.6929, 0.0141,"2(3H)-Furanone, 5-hexyldihydro- (CAS) $$ 4-Decanolide $$ Decanolactone $$ .gamma.-Decalactone $$ 2-Decalactone $$ 4-Hexyl-4-butanolide $$ .gamma.-Decanolactone $$ .gamma.-Hexylbutyrolactone $$ 5-Hexyltetrahydro-2-furanone $$ 5-Hexyldihydro-2(3H)-furanone", 55295,"000706-14-9",18
184, 34.5950, 0.0258,"2-Aminodiphenyl ether $$ 2-Phenoxyaniline $$ o-Phenoxyaniline $$ Benzenamine, 2-phenoxy- $$ o-Aminophenyl phenyl ether $$ Aniline, o-phenoxy- $$ Aniline, 2-phenoxy- $$ 2-Ade $$ 2-Aminophenyl phenyl ether", 70040,"002688-84-8",25
185, 34.8077, 0.0125,"1,3,9-TRIMETHYL-TRICYCLO[5.3.1.0(3,8)]UNDECA-5,9-DIEN-2-ONE", 87165,"000000-00-0",43
186, 34.9995, 0.0134,"Phenol, 4-methyl- (CAS) $$ p-Cresol $$ p-Toluol $$ 4-Cresol $$ p-Kresol $$ p-Oxytoluene $$ p-Methylphenol $$ p-Cresylic acid $$ p-Tolyl alcohol $$ 4-Hydroxytoluene $$ p-Hydroxytoluene $$ 4-Methylphenol $$ p-Methylhydroxybenzene $$ 1-Hydroxy-4-methylbenzen",  9133,"000106-44-5",62
187, 35.4610, 0.0193,"1-Indanone, 3,3,4,5,7-pentamethyl- (CAS) $$ 3,3,4,5,7-PENTAMETHYL-1-INDANONE $$ 1H-Inden-1-one, 2,3-dihydro-3,3,4,5,7-pentamethyl-", 87125,"010425-83-9",64
188, 35.7988, 0.0459,"1H-Inden-1-one, 2,3-dihydro-3,3,5,6-tetramethyl- (CAS) $$ 3,3,5,6-TETRAMETHYL-1-INDANONE", 72919,"054789-22-9",87
189, 36.1787, 0.0202,"ETHYL CINNAMATE", 60670,"000103-36-6",64
190, 36.3559, 0.0136,"2-(Trideuteromethyl)propanol",  1885,"000000-00-0",38
191, 36.4306, 0.0133,"Pentanal, 5-hydroxy-, (2,4-dinitrophenyl)hydrazone (CAS) $$ Valeraldehyde, 5-hydroxy-, (2,4-dinitrophenyl)hydrazone",162918,"003638-33-3",40
192, 37.0009, 0.0811,"EUGENOL", 48958,"000097-53-0",97
193, 37.1204, 0.0134,"Naphthalene, 1,4,6-trimethyl- (CAS) $$ 1,4,6-Trimethylnaphthalene", 56018,"002131-42-2",50
