"Path","File","Date Acquired","Sample","Misc"
"Z:\data\JTB-E02\BACandBLUE\","JTB-E02-191-09.D","12 Dec 2018  11:00    ","48H_BAC-01 CONTROL","P10:E5"
"PBM Apex"
"Thu Dec 13 12:29:04 2018"
"PK","RT","Area Pct","Library/ID","Ref","CAS","Qual"
105, 20.2157, 0.3117,"4a.beta.,8-dimethyl-3,4,4a,5-tetrahydronaphthalene-1(2H),7(6H)-dione $$ 1,7-Naphthalenedione, 2,3,4,4a,5,6-hexahydro-4a,8-dimethyl-, (.+-.)-", 76207,"087262-27-9",90
106, 20.3047, 0.4572,"P-HYDROXYPHENYL ETHANEDIOL 3TMS",221653,"000000-00-0",53
107, 20.4745, 0.0876,"1-allyl-2,8-dimethoxy-9H-carbazole $$ 9H-Carbazole, 2,8-dimethoxy-1-(2-propenyl)- $$ 1-Allyl-2,8-dimethoxycarbazole",150719,"103763-37-7",50
108, 20.8407, 0.5157,"Linalool $$ 1,6-Octadien-3-ol, 3,7-dimethyl- (CAS) $$ Linalol $$ .beta.-Linalool $$ Linalyl alcohol $$ 2,6-Dimethyl-2,7-octadien-6-ol $$ allo-Ocimenol $$ p-Linalool $$ LINOLOOL (D) $$ 2,6-Dimethyl-2,7-octadiene-6-ol $$ 2,6-Dimethylocta-2,7-dien-6-ol $$ 3,", 40045,"000078-70-6",95
109, 20.9610, 0.0557,"Hydrazine, 1,2-dimethyl- (CAS) $$ sym-Dimethylhydrazine $$ DMH $$ SDMH $$ Hydrazomethane $$ 1,2-Dimethylhydrazine $$ N,N'-Dimethylhydrazine $$ s-Dimethylhydrazine $$ (CH3NH)2 $$ 1,2-Dimethylhydrazin $$ Dimethylhydrazine, symmetrical $$ Rcra waste number U",   695,"000540-73-8",49
110, 21.1877, 0.2025,"N-OCTANOL", 21215,"000111-87-5",86
111, 21.4357, 0.1696,"5-METHYLFURFURAL",  9685,"000000-00-0",87
112, 21.6162, 0.0552,"Furancarboxylic acid, methyl ester (CAS) $$ Methyl furoate $$ Furoic acid, methyl ester $$ 2-Furancarboxylic acid, methyl ester (CAS) $$ Methyl 2-furoate $$ Methyl pyromucate $$ Methyl 2-furancarboxylate $$ 2-Furoic acid methyl ester $$ 2-Furoic acid, met", 17494,"001334-76-5",72
113, 21.7027, 0.1264,"TERPINENE 1-OL", 40591,"000586-82-3",46
114, 21.8770, 0.0488,"Silane, trimethyl-[[(17.alpha.)-19-norpregn-4-en-20-yn-17-yl]oxy]- (CAS) $$ 17.ALPHA.-ETHYNYL-17-.BETA.-TMS-OXY-ESTR-4-ENE",214979,"056771-62-1",50
115, 22.0689, 0.0383,"ISOPHORONE $$ 2-CYCLOHEXENE-1-ONE, 3,5,5-TRIMETHYL", 26544,"000078-59-1",30
116, 22.3222, 0.0449,"DILL ETHER", 37971,"000000-00-0",46
117, 22.4449, 0.1624,"TERPINEOL-4", 40615,"000562-74-3",97
118, 22.5302, 0.0971,"1-Ethyl-2-formyl pyrrole", 16230,"000000-00-0",59
119, 22.7403, 0.1289,"3-Cyclohexene-1-acetaldehyde, .alpha.,4-dimethyl- (CAS) $$ 1-p-Menthen-9-al $$ .alpha.,4-Dimethyl-3-cyclohexene-1-acetaldehyde $$ p-Menth-1-en-9-al", 37803,"029548-14-9",93
120, 22.8334, 0.2708,"Bicyclo[2.2.1]hept-2-ene, 2,3-dimethyl- (CAS) $$ Santene $$ Santen $$ 2-Norbornene, 2,3-dimethyl-", 15980,"000529-16-8",59
121, 22.9513, 0.1875,"BUTAN-4-OLIDE",  3223,"000000-00-0",72
122, 23.2925, 0.0401,"Cyclohexanol, 1-methyl-4-(1-methylethenyl)- (CAS) $$ .beta.-Terpineol $$ TRANS .BETA.-TERPINEOL $$ CYCLOHEXANOL, 4-ISOPROPENYL-1-METHYL- $$ p-Menth-8-en-1-ol $$ BETA-TERPINEOL $$ t-Menth-1-en-8-ol", 40309,"000138-87-4",87
123, 23.3912, 0.1463,"Benzene, 1-methyl-2-(methylthio)- (CAS) $$ 2-METHYL-THIOANISOLE $$ 2-METHYL-1-(1-THIAETHYL)BENZENE $$ Methyl o-tolyl sulfide $$ Sulfide, methyl o-tolyl $$ o-Cresyl methyl sulfide $$ 2-methylthioanisole $$ 2-Methylbenzyl mercaptan $$ o-Methylbenzyl mercapt", 26290,"014092-00-3",38
124, 23.6226, 0.1063,"1,3-Cyclohexadiene-1-carboxaldehyde, 2,6,6-trimethyl- (CAS) $$ Safranal", 35832,"000116-26-7",94
125, 23.8223, 0.4887,"Propane, 2-chloro-2-nitro- (CAS) $$ 2-Chloro-2-nitropropane", 16050,"000594-71-8", 9
126, 23.9425, 0.1487,"2-PENTADECYL-4,4,5,5-TETRADEUTERO-1,3-DIOXOLANE",165523,"041563-26-2",22
127, 24.0583, 0.0434,"2-PENTADECYL-4,4,5,5-TETRADEUTERO-1,3-DIOXOLANE",165522,"041563-26-2",28
128, 24.2094, 0.0757,"Diazene, diphenyl- (CAS) $$ Azobenzene $$ Azobenzol $$ Azobenzide $$ Diazobenzene $$ Benzene, azodi- $$ Diphenyldiimide $$ Benzene, azobis- $$ Benzeneazobenzene $$ 1,2-Diphenyldiazene $$ Diphenyldiazene $$ trans-Azobenzene $$ Azobenzeen $$ Azobisbenzene $", 67102,"000103-33-3",32
129, 24.4404, 0.0301,"Cyclopentasiloxane, decamethyl- (CAS) $$ Dimethylsiloxane pentamer $$ DECAMETHYL-CYCLOPENTASILOXANE $$ Decamethylcyclopentasiloxane $$ Dekamethylcyklopentasiloxan $$ Union Carbide 7158 Silicone Fluid $$ Dow Corning 345 $$ NUC Silicone VS 7158 $$ Dow Corni",221487,"000541-02-6",50
130, 24.5851, 0.0780,"Ethanone, 1-(2-hydroxy-6-methoxyphenyl)- (CAS) $$ 2-Hydroxy-6-methoxyacetophenone $$ 2'-Hydroxy-6'-methoxyacetophenone $$ 2'-Hydroxy 6'-methoxyacetophenone $$ Acetophenone, 2'-hydroxy-6'-methoxy-", 50798,"000703-23-1",47
131, 24.8126, 0.0668,"(+-)-Methyl-3-[2'-(2''-propynyl)-3'-oxocyclopentyl]propionate $$ Cyclopentanepropanoic acid, 3-oxo-2-(2-propynyl)-, methyl ester, trans-(.+-.)- (CAS)", 93272,"092486-13-0",64
132, 24.9161, 1.0953,"3-Pyridinamine (CAS) $$ 3-Pyridylamine $$ 3-Aminopyridine $$ Pyridine, 3-amino- $$ .beta.-Aminopyridine $$ m-Aminopyridine $$ 3-Amino-pyridine $$ Amino-3 pyridine $$ UN 2671",  4793,"000462-08-8",47
133, 25.1712, 4.3281,".alpha.-TERPINEOL", 40614,"000098-55-5",91
134, 25.2944, 0.2417,"borneol $$ Bicyclo[2.2.1]heptan-2-ol, 1,7,7-trimethyl- $$ 2-Bornanol $$ 1,7,7-Trimethylbicyclo[2.2.1]heptan-2-ol $$ Bingpian", 40472,"010385-78-1",76
135, 25.4840, 0.0113,"Cytidine, N-acetyl- (CAS) $$ N4-Acetylcytidine $$ Acetylcytidine $$ N-Acetylcytidine $$ 4-Acetylcytidine $$ N-4-Acetylcytidine $$ Acetamide, N-(1,2-dihydro-2-oxo-1-.beta.-D-ribofuranosyl-4-pyrimidinyl)-",165797,"003768-18-1",47
136, 25.9723, 0.3242,"Pentanoic acid, 3-methyl- (CAS) $$ 3-Methylvaleric acid $$ 3-Methylpentanoic acid $$ Valeric acid, 3-methyl- $$ .beta.-Methylvaleric acid $$ 3-Methyl-n-valeric acid", 12969,"000105-43-1",59
137, 26.1169, 0.1914,"Pentanoic acid (CAS) $$ Valeric acid $$ n-Valeric acid $$ Valerianic acid $$ n-Pentanoic acid $$ Propylacetic acid $$ 1-Butanecarboxylic acid $$ n-C4H9COOH $$ Butanecarboxylic acid $$ Valeric acid, N- $$ Kyselina valerova $$ NA 1760",  7416,"000109-52-4",87
138, 26.1770, 0.1277,"Butanoic acid, 3-methyl- (CAS) $$ Isovaleric acid $$ Delphinic acid $$ 3-Methylbutyrate $$ Isopentanoic acid $$ Isopropylacetic acid $$ 3-Methylbutyric acid $$ 3-Methylbutanoic acid $$ Acetic acid, isopropyl- $$ .beta.-Methylbutyric acid $$ iso-C4H9COOH $",  7432,"000503-74-2",72
139, 26.2573, 0.1286,"Butanoic acid, 3-methyl- (CAS) $$ Isovaleric acid $$ Delphinic acid $$ 3-Methylbutyrate $$ Isopentanoic acid $$ Isopropylacetic acid $$ 3-Methylbutyric acid $$ 3-Methylbutanoic acid $$ Acetic acid, isopropyl- $$ .beta.-Methylbutyric acid $$ iso-C4H9COOH $",  7429,"000503-74-2",53
140, 26.4261, 0.2663,"Naphthalene, 1,2-dihydro-1,1,6-trimethyl- (CAS) $$ 1,1,6-trimethyl-1,2-dihydronaphthalene $$ 3,8,8-Trimethildihydronaphthalene", 57820,"030364-38-6",86
141, 27.0481, 0.2745,"Thieno[2,3-b]pyridine 7-oxide $$ Thieno[2,3-b]pyridine, 7-oxide (CAS)", 36404,"025557-50-0",43
142, 27.2142, 0.0820,"Benzoic acid, 2-hydroxy-, methyl ester (CAS) $$ Methyl salicylate $$ Salicylic acid methyl ester $$ Betula $$ Exagien $$ Analgit $$ Flucarmit $$ Betula oil $$ Betula lenta $$ Teaberry oil $$ Spicewood oil $$ Gaultheriaoel $$ Gaultheria oil $$ Wintergrueno", 37107,"000119-36-8",90
143, 27.6235, 0.0503,".beta.-Santalol $$ santalol $$ 2-Penten-1-ol, 2-methyl-5-(2-methyl-3-methylenebicyclo[2.2.1]hept-2-yl)-, [1S-[1.alpha.,2.alpha.(Z),4.alpha.]]- $$ 2-Penten-1-ol, 2-methyl-5-(2-methyl-3-methylene-2-norbornyl)- $$ Santalol b $$ cis-.beta.-Santalol $$ (-)-.be",105923,"000077-42-9",42
144, 27.8159, 0.0115,"Pentanoic acid (CAS) $$ Valeric acid $$ n-Valeric acid $$ Valerianic acid $$ n-Pentanoic acid $$ Propylacetic acid $$ 1-Butanecarboxylic acid $$ n-C4H9COOH $$ Butanecarboxylic acid $$ Valeric acid, N- $$ Kyselina valerova $$ NA 1760",  7416,"000109-52-4",38
145, 28.0755, 0.0330,"1-Isoamyl-2-formyl pyrrole", 50152,"000000-00-0",53
146, 28.2478, 0.0763,"Spiro[2.4]heptane, 4-methylene- (CAS) $$ 4-Methylenespiro[2.4]heptane",  9288,"024308-54-1",60
147, 28.3588, 0.0415,"Cyclobutane, 1,3-diphenyl-, trans- (CAS)", 94241,"025558-23-0",49
148, 28.4247, 0.0473,"2-Oxo-4-nitrosomethyl-6-trifluoro-methyl-1,2-dihydropyrimidine", 92085,"000000-00-0",81
149, 28.8351, 0.0266,"Cyclopentene, 3-ethylidene-1-methyl- (CAS)",  9241,"062338-00-5",55
150, 28.9242, 0.0549,"trans-Carveol $$ 2-Cyclohexen-1-ol, 2-methyl-5-(1-methylethenyl)-, trans- (CAS) $$ p-Mentha-6,8-dien-2-ol, trans- $$ trans-Mentha-1,8-dien-6-ol", 38183,"001197-07-5",92
151, 29.1131, 0.0111,".alpha.-campholene aldehyde $$ Cyclopentanecarboxaldehyde, 1,2,2,3-tetramethyl- $$ Campholaldehyde", 38483,"026882-03-1",46
152, 29.2410, 0.1265,"PARA-CYMEN-8-OL", 36059,"001197-01-9",83
153, 29.7220, 0.0218,"1,3,8-PARA-MENTHATRIENE", 23458,"018368-95-1",64
154, 29.9270, 0.0620,"BENZYL ALCOHOL",  9182,"000100-51-6",95
155, 30.0504, 0.0391,"Cyclotetrasiloxane, octamethyl- (CAS) $$ 1,1,3,3,5,5,7,7-OCTAMETHYL-CYCLOOCTASILOXANE $$ OCTAMETHYL-(CYCLIC TETRAMER) CYCLOTETRASILOXANE $$ Octamethylcyclotetrasiloxane $$ NUC Silicone VS 7207 $$ Octamethyl-cyclotetrasiloxane $$ Oktamethylcyklotetrasiloxa",174362,"000556-67-2",58
156, 30.1471, 0.0195,"3-Ethoxy-1,1,1,5,5,5-hexamethyl-3-(trimethylsilyloxy)trisiloxane",205384,"000000-00-0",59
157, 30.8361, 0.1077,"PHENYLETHYL ALCOHOL", 15799,"000060-12-8",90
158, 31.1314, 0.0217,"Benzeneacetonitrile (CAS) $$ Benzyl cyanide $$ Phenylacetonitrile $$ Benzyl nitrile $$ .alpha.-Tolunitrile $$ 2-Phenylacetonitrile $$ .omega.-Cyanotoluene $$ .alpha.-Cyanotoluene $$ Acetonitrile, phenyl- $$ (Cyanomethyl)benzene $$ Phenacetonitrile $$ Benz", 13719,"000140-29-4",70
159, 31.2499, 0.0869,"6-chloro-11,11-dimethyl-10,11-dihydro-7,10-epoxy-7H-cyclohepta[d]-1,2,4-triazolo[1,5-b]pyridazine $$ 7,10-Epoxy-7H-cyclohepta[d][1,2,4]triazolo[1,5-b]pyridazine, 6-chloro-10,11-dihydro-11,11-dimethyl-",145672,"105949-25-5",72
160, 31.3640, 0.0233,"Ethanone, 1-[4-(1-hydroxy-1-methylethyl)phenyl]- (CAS) $$ 2-(4-ACETYLPHENYL)-PROPAN-2-OL $$ 4'-(1-hydroxy-1-methylethyl)-acetophen-one $$ Acetophenone, 4'-(1-hydroxy-1-methylethyl)-", 62353,"054549-72-3",64
161, 31.7037, 0.0269,"Ethanone, 1-[4-(1-hydroxy-1-methylethyl)phenyl]- (CAS) $$ 2-(4-ACETYLPHENYL)-PROPAN-2-OL $$ 4'-(1-hydroxy-1-methylethyl)-acetophen-one $$ Acetophenone, 4'-(1-hydroxy-1-methylethyl)-", 62353,"054549-72-3",59
162, 32.0295, 0.0356,"2,2-DICHLOROETHYL PHENYL SULFIDE", 90515,"000000-00-0",22
163, 32.9355, 0.0166,"Naphthalene, 1,5-dimethyl- (CAS) $$ 1,5-Dimethylnaphthalene", 42833,"000571-61-9",93
164, 33.0299, 0.0659,"(+)-(R)-p-Mentha-1,8(10)-dien-9-ol", 37893,"000000-00-0",78
165, 33.1121, 0.0842,"1H-Imidazole-4-carboxylic acid, methyl ester (CAS) $$ 4(5)-METHOXY CARBONYLIMIDAZOLE $$ 4-Methoxycarbonylimidazole $$ Methyl imidazole-4-carboxylate $$ Imidazole-4-carboxylic acid, methyl ester", 17415,"017325-26-7",50
166, 33.3881, 0.0165,"Benzene, 1,2-dimethoxy-4-(2-propenyl)- (CAS) $$ Methyleugenol $$ Methyl Eugenol $$ 1-Allyl-3,4-dimethoxybenzene $$ Ent 21040 $$ O-Methyleugenol $$ 4-Allylveratrole $$ Methyl eugenol ether $$ Eugenol methyl ether $$ Eugenyl methyl ether $$ Veratrole methyl", 62369,"000093-15-2",83
167, 33.5826, 0.0267,"1H-Pyrrole-2-carboxaldehyde (CAS) $$ 2-Formylpyrrole $$ Pyrrole-2-aldehyde $$ Pyrrole-2-carboxaldehyde $$ 2-Pyrrolylcarboxaldehyde $$ .alpha.-Pyrrolaldehyde $$ 2-Pyrrolecarbaldehyde $$ 2-Pyrrolecarboxaldehyde",  4931,"001003-29-8",86
168, 34.5983, 0.0146,"2-Methyl-7-phenylindole", 92625,"000000-00-0",30
169, 35.0054, 0.0123,"Silane, phenyl- (CAS) $$ Phenylsilane $$ Silylbenzene $$ Benzene, silyl- $$ Phenylsilane, silyl- $$ Fenylsilan",  9101,"000694-53-1",62
170, 35.7954, 0.0232,"1H-Inden-1-one, 2,3-dihydro-3,3,5,6-tetramethyl- (CAS) $$ 3,3,5,6-TETRAMETHYL-1-INDANONE", 72919,"054789-22-9",87
171, 36.1735, 0.0089,"ethyl 2-fluoro-3-phenylpropanoate $$ Benzenepropanoic acid, .alpha.-fluoro-, ethyl ester $$ Hydrocinnamic acid, .alpha.-fluoro-, ethyl ester", 80394,"000330-80-3",89
172, 36.9981, 0.0590,"Phenol, 2-methoxy-4-(2-propenyl)- (CAS) $$ Eugenol $$ 1-(2-PROPENYL)-4-HYDROXY-3-METHOXYBENZENE $$ Engenol $$ p-Eugenol $$ Eugenic acid $$ 4-Allylguaiacol $$ p-Allylguaiacol $$ Caryophyllic acid $$ 4-Allyl-2-methoxyphenol $$ 2-Methoxy-4-allylphenol $$ Phe", 48833,"000097-53-0",95
