[contents]
count=2
Name=,D:\Users\jbrown\Documents\GitHub\BACandBlue\data\BACandBLUE_GCdata_FFaeni_10BB_BLANK_PRO_REP\JTB-E02-200-16.D
1=,INT TIC: JTB-E02-200-16.D\data.ms
2=,PBM Apex
[INT TIC: JTB-E02-200-16.D\data.ms]
Time=,Wed Aug 14 14:32:38 2019
Header=,"Peak","R.T.","First","Max","Last","PK  TY","Height","Area","Pct Max","Pct Total"
133=,133, 27.8135, 0.0711,"(-)-Myrtenol", 25820,"019894-97-4",60
134=,134, 28.2433, 0.0308,"(Z)-epi-.beta.-Santalol", 83549,"079081-90-6",27
135=,135, 28.4030, 0.2697,"Cyclotrisiloxane, hexamethyl-", 85994,"000541-05-9",86
136=,136, 28.8094, 0.0292,"Indole-2-one, 2,3-dihydro-N-hydroxy-4-methoxy-3,3-dimethyl-", 71369,"1000129-52-1",38
137=,137, 29.2382, 0.0434,"ortho-Methoxyacetophenone", 25141,"000579-74-8",38
138=,138, 29.9216, 0.4214,"Benzyl alcohol",  5466,"000100-51-6",96
139=,139, 30.0493, 0.1441,"3,6-Bis(N-dimethylamino)-9-ethylcarbazole",141018,"057103-04-5",53
140=,140, 30.8320, 0.1458,"Phenylethyl Alcohol", 10108,"000060-12-8",90
141=,141, 31.1298, 0.0969,"Benzyl nitrile",  8740,"000140-29-4",90
142=,142, 31.2398, 0.0711,"2,6-Bis(1,1-dimethylethyl)-4-(1-oxopropyl)phenol",123062,"014035-34-8",80
143=,143, 31.5070, 0.0259,"Pyrido[3,4-d]imidazole, 1,6-dicarboxylic acid", 75556,"1000126-42-1",14
144=,144, 31.9996, 0.0716,"Cyclopentasiloxane, decamethyl-",220036,"000541-02-6",27
145=,145, 32.0354, 0.0595,"Cyclopentasiloxane, decamethyl-",220036,"000541-02-6",27
146=,146, 33.0255, 0.0592,"1,4-Cyclohexadiene, 3-ethenyl-1,2-dimethyl-", 15266,"062338-57-2",38
147=,147, 33.1339, 0.0346,"Phenol",  2621,"000108-95-2",72
148=,148, 34.5805, 0.0372,"2-Ethylacridine", 71643,"055751-83-2",30
149=,149, 34.9984, 0.1313,"p-Cresol",  5464,"000106-44-5",94
150=,150, 36.9945, 0.0370,"Eugenol", 34528,"000097-53-0",96
