[contents]
count=2
Name=,Z:\data\JTB-E02\BACandBLUE\JTB-E02-199-15.D
1=,INT TIC: JTB-E02-199-15.D\data.ms
2=,PBM Apex
[INT TIC: JTB-E02-199-15.D\data.ms]
Time=,Fri Apr 05 10:06:55 2019
Header=,"Peak","R.T.","First","Max","Last","PK  TY","Height","Area","Pct Max","Pct Total"
120=,120, 22.9179, 0.1533,"1-Cyclohexene-1-carboxaldehyde, 2,6,6-trimethyl-", 26068,"000432-25-7",60
121=,121, 23.2845, 0.0235,"2-Mercapto-4-methoxypyridine-1-oxide", 30319,"042025-10-5",15
122=,122, 23.3871, 0.0604,"1,4-Benzenediol, 2,5-dimethyl-", 17790,"000615-90-7",45
123=,123, 23.4597, 0.0068,"Taurolidine",144536,"019388-87-5",14
124=,124, 23.6230, 0.1595,"1,3-Cyclohexadiene-1-carboxaldehyde, 2,6,6-trimethyl-", 24591,"000116-26-7",93
125=,125, 23.6871, 0.3727,"Acetophenone",  9545,"000098-86-2",90
126=,126, 23.8162, 1.3621,"Silanediol, dimethyl-",  2426,"001066-42-8",49
127=,127, 24.0596, 0.1343,"Silanediol, dimethyl-",  2426,"001066-42-8",25
128=,128, 24.1767, 0.1569,"Carbonic acid, methyl nonyl ester", 66475,"1000314-62-1",64
129=,129, 24.4309, 0.0469,"Pyrazolo[3,4-b]pyridin-3(2H)-one, 4-trifluoromethyl-2,6-diphenyl-",209415,"309740-17-8",40
130=,130, 24.5778, 0.2090,"Benzaldehyde, 3-hydroxy-", 10085,"000100-83-4",64
131=,131, 24.9131, 0.2833,"3-(3-Oxo-2-prop-2-ynyl-cyclopentyl)-propionic acid, methyl ester", 72345,"344885-14-9",64
132=,132, 25.1690, 1.6748,"Terpineol", 27454,"1000411-59-6",91
133=,133, 25.2950, 0.4480,"endo-Borneol", 27485,"000507-70-0",90
134=,134, 25.4532, 0.0909,"Pentanoic acid",  4317,"000109-52-4",59
135=,135, 26.2396, 0.1345,"Butanoic acid, 3-methyl-",  4349,"000503-74-2",50
136=,136, 26.4186, 0.7999,"1, 1, 5-Trimethyl-1, 2-dihydronaphthalene", 41664,"1000357-25-8",97
137=,137, 26.6592, 0.0144,"Butanoic acid, 3-methyl-",  4349,"000503-74-2",47
138=,138, 27.0471, 0.3888,"Oxime-, methoxy-phenyl-_", 25568,"1000222-86-6",72
139=,139, 27.2055, 0.1012,"Methyl salicylate", 26606,"000119-36-8",89
140=,140, 27.6298, 0.0258,"Bicyclo[2.2.1]hept-2-ene, 2,3-dimethyl-", 10248,"000529-16-8",43
141=,141, 27.8065, 0.0241,"(-)-Myrtenol", 25820,"019894-97-4",60
142=,142, 28.0713, 0.0382,"2'-Ethoxyformanilide", 35981,"086796-85-2",49
143=,143, 28.2439, 0.0199,"Bicyclo[3.1.1]hept-2-ene-2-methanol, 6,6-dimethyl-", 26089,"000515-00-4",38
144=,144, 28.4043, 0.0681,"1,2-Benzisothiazol-3-amine, TBDMS derivative",124363,"1000332-57-2",86
145=,145, 28.4878, 0.0073,"Cyclotrisiloxane, hexamethyl-", 85992,"000541-05-9",59
146=,146, 28.5250, 0.0233,"Tetrasiloxane, decamethyl-",168284,"000141-62-8",47
147=,147, 28.8107, 0.0186,"Benzaldehyde, 2-nitro-, diaminomethylidenhydrazone", 71767,"102632-31-5",30
148=,148, 29.2349, 0.0450,"Benzamide, 3-methoxy-N-butyl-", 71441,"1000407-50-9",58
149=,149, 29.9229, 0.2242,"Benzyl alcohol",  5465,"000100-51-6",96
150=,150, 30.0355, 0.0575,"Cyclotetrasiloxane, octamethyl-",155950,"000556-67-2",49
151=,151, 30.8332, 0.0319,"Phenylethyl Alcohol", 10109,"000060-12-8",70
152=,152, 31.0549, 0.0140,"2-Benzoylamino-3-(4-nitro-phenyl)-acrylic acid allyl ester",206978,"303099-90-3",50
153=,153, 31.1303, 0.0743,"Benzyl nitrile",  8742,"000140-29-4",93
154=,154, 31.2441, 0.0391,"2,6-Bis(1,1-dimethylethyl)-4-(1-oxopropyl)phenol",123063,"014035-34-8",87
155=,155, 31.9430, 0.0184,"1H-1,2,4-Triazole-3-carboxylic acid, 5-hydroxy-", 13043,"1000327-51-1",38
156=,156, 32.0324, 0.0431,"Butanamide, N-(2-methoxyphenyl)-3-oxo-", 71331,"000092-15-9",22
157=,157, 32.7073, 0.0104,"Benzaldehyde, 2-nitro-, diaminomethylidenhydrazone", 71767,"102632-31-5",35
158=,158, 33.0251, 0.0357,"Hexane, 1-chloro-5-methyl-", 15520,"033240-56-1",43
159=,159, 33.1402, 0.0318,"2-Vinylfuran",  2622,"001487-18-9",64
160=,160, 34.5828, 0.0199,"2-Ethylacridine", 71643,"055751-83-2",43
161=,161, 35.0004, 0.1044,"p-Cresol",  5464,"000106-44-5",94
162=,162, 36.9944, 0.0180,"3-Allyl-6-methoxyphenol", 34592,"000501-19-9",97
