[contents]
count=2
Name=,Z:\data\JTB-E02\BACandBLUE\JTB-E02-203-17.D
1=,INT TIC: JTB-E02-203-17.D\data.ms
2=,PBM Apex
[INT TIC: JTB-E02-203-17.D\data.ms]
Time=,Fri Apr 05 11:37:05 2019
Header=,"Peak","R.T.","First","Max","Last","PK  TY","Height","Area","Pct Max","Pct Total"
129=,129, 26.1646, 0.2654,"Butanoic acid, 3-methyl-",  4349,"000503-74-2",43
130=,130, 26.2907, 0.0799,"Butanoic acid, 3-methyl-",  4349,"000503-74-2",47
131=,131, 26.4154, 0.5817,"1, 1, 5-Trimethyl-1, 2-dihydronaphthalene", 41664,"1000357-25-8",95
132=,132, 27.0428, 1.0462,"Oxime-, methoxy-phenyl-_", 25568,"1000222-86-6",90
133=,133, 27.2032, 0.2181,"Methyl salicylate", 26605,"000119-36-8",42
134=,134, 27.6246, 0.0563,"Tricyclo[3.3.0.0(2,8)]octan-3-one, 8-methyl-", 16936,"1000150-71-8",22
135=,135, 28.0650, 0.0546,"2-Ethoxy-N-ethylaniline", 35674,"013519-73-8",53
136=,136, 28.2417, 0.0434,"Borazine, 1-methyl-",  2722,"021127-94-6",25
137=,137, 28.4090, 0.2321,"Cyclotrisiloxane, hexamethyl-", 85992,"000541-05-9",78
138=,138, 28.6840, 0.0474,"tert-Butyldimethylsilyl 2,3-dimethylbenzoate",124692,"1000385-84-1",32
139=,139, 29.2347, 0.0332,"1-n-butyladamantane", 57836,"014449-41-3",41
140=,140, 29.2770, 0.0235,"1-Naphthalenol", 20929,"000090-15-3",43
141=,141, 29.9198, 0.4196,"Benzyl alcohol",  5467,"000100-51-6",95
142=,142, 30.0336, 0.1239,"Cyclotetrasiloxane, octamethyl-",155949,"000556-67-2",46
143=,143, 30.2163, 0.0336,"5-Fluoroorotic amide", 42496,"132214-30-3",25
144=,144, 30.8306, 0.0489,"Phenylethyl Alcohol", 10107,"000060-12-8",64
145=,145, 31.0594, 0.0211,"2,4-Di-tert-butylphenyl benzoate",169385,"039000-49-2",37
146=,146, 31.1279, 0.0954,"Benzyl nitrile",  8743,"000140-29-4",93
147=,147, 31.2387, 0.0399,"2,6-Bis(1,1-dimethylethyl)-4-(1-oxopropyl)phenol",123063,"014035-34-8",93
148=,148, 32.0082, 0.1057,"Cyclopentasiloxane, decamethyl-",220036,"000541-02-6",22
149=,149, 33.1359, 0.0453,"Phenylphosphoric acid", 43186,"000701-64-4",64
150=,150, 34.5826, 0.0146,"4-Quinolinecarboxylic acid, 2-chloro-", 71204,"005467-57-2",46
151=,151, 34.9965, 0.1456,"p-Cresol",  5464,"000106-44-5",94
