[contents]
count=2
Name=,C:\MassHunter\GCMS\1\data\JTB-E02\BACandSTRAW\JTB-E02-208-23.D
1=,INT TIC: JTB-E02-208-23.D\data.ms
2=,PBM Apex
[INT TIC: JTB-E02-208-23.D\data.ms]
Time=,Thu May 09 15:57:39 2019
Header=,"Peak","R.T.","First","Max","Last","PK  TY","Height","Area","Pct Max","Pct Total"
119=,119, 21.0576, 0.0120,"2-Butanol, 3-methyl-, (S)-",  2158,"001517-66-4",64
120=,120, 21.2764, 0.0738,"Linalool", 27447,"000078-70-6",97
121=,121, 21.6349, 0.0433,"Formic acid, octyl ester", 31262,"000112-32-3",91
122=,122, 21.9695, 0.0055,"Silane, diethyl(trans-4-methylcyclohexyloxy)undecyloxy-",220923,"1000363-56-8",43
123=,123, 22.0927, 0.0044,"N'-Hydroxypropimidamide",  1985,"029335-36-2",46
124=,124, 22.1644, 0.0170,"2-Butanol, 3-methyl-, (S)-",  2158,"001517-66-4",53
125=,125, 22.2534, 0.0211,"N'-Hydroxypropimidamide",  1985,"029335-36-2",38
126=,126, 22.5930, 0.2789,"4H-Pyran-4-one, 3,5-dihydroxy-2-methyl-", 19950,"001073-96-7",53
127=,127, 22.7526, 0.0068,"1-Dibutylamino-2-(2-trimethylsilyloxyethoxy)ethane",148730,"102145-72-2",43
128=,128, 23.1313, 0.0397,"Hexanoic acid, hexyl ester", 65003,"006378-65-0",87
129=,129, 23.2350, 0.0024,"Butanal, dimethylhydrazone",  7501,"010424-98-3",47
130=,130, 23.3449, 0.0651,"Butanoic acid, octyl ester", 65010,"000110-39-4",90
131=,131, 23.4285, 0.0344,"Vinyl butyrate",  7292,"000123-20-6",43
132=,132, 23.6446, 0.0112,"Butanoic acid, 2-methyl-, octyl ester", 78092,"029811-50-5",76
133=,133, 24.0351, 0.0230,"Butanoic acid",  2043,"000107-92-6",83
134=,134, 24.1590, 0.0558,"Butanoic acid, 3-methyl-, octyl ester", 78093,"007786-58-5",60
135=,135, 24.2849, 0.6365,"Silanediol, dimethyl-",  2426,"001066-42-8",49
136=,136, 24.6909, 0.0288,"Benzoic acid, ethyl ester", 25144,"000093-89-0",83
137=,137, 24.9889, 0.0048,"Urea, N,N-dimethyl-",  1982,"000598-94-7",25
138=,138, 25.1485, 0.0037,"Tetraacetyl-d-xylonic nitrile",199675,"1000130-04-4",38
139=,139, 25.2595, 0.0225,"Hexanoic acid, 2-methyl-", 13754,"004536-23-6",64
140=,140, 25.4172, 0.0027,"Propanamide, 2-methyl-",  1913,"000563-83-7",27
141=,141, 25.4688, 0.0049,"Propanoic acid, 2-methyl-, ethyl ester",  8367,"000097-62-1",35
142=,142, 25.6479, 0.0163,"Glycyl-L-norleucine, N-dimethylaminomethylene-, ethyl ester",131313,"1000375-96-0",50
143=,143, 25.8874, 0.0160,"(+-)-3-Methyl-1-penten-3-ol",  3982,"086361-10-6",43
144=,144, 26.3741, 0.0170,".alpha.-Muurolene", 68564,"031983-22-9",98
145=,145, 26.4413, 0.0145,"Acetic acid, phenylmethyl ester", 25187,"000140-11-4",95
146=,146, 26.6804, 0.0068,"Azulene", 12191,"000275-51-4",45
147=,147, 27.1487, 0.0056,"Boronic acid, ethyl-, bis(2,2-dimethylpropyl) ester", 77903,"067753-47-3",50
148=,148, 27.4758, 0.1665,"Oxime-, methoxy-phenyl-_", 25568,"1000222-86-6",90
149=,149, 27.6943, 0.0081,"Methyl salicylate", 26606,"000119-36-8",43
150=,150, 27.8684, 0.0038,"Propan-1-one, 2-amino-1-piperidin-1-yl-", 29828,"1000305-79-9",38
151=,151, 28.1438, 0.0065,"1,1'-(1,1'-Cyclopropylidenediethylidene)disemicarbazide",102779,"083467-41-8",47
152=,152, 28.5929, 0.0051,"L-Alanine, N-dimethylaminomethylene-", 21085,"1000375-64-0",58
153=,153, 28.8124, 0.0583,"2,4-Cyclohexadien-1-one, 3,5-bis(1,1-dimethylethyl)-4-hydroxy-", 85540,"054965-43-4",47
154=,154, 29.0924, 0.0040,"Cyclotrisiloxane, hexamethyl-", 85994,"000541-05-9",38
155=,155, 30.1436, 0.0090,"Ethyl allophanate", 14486,"000626-36-8",38
156=,156, 30.2598, 0.0016,"Ethyl oxamate",  8603,"000617-36-7",46
157=,157, 30.3934, 0.0124,"1,1,3,3,5,5,7,7-Octamethyl-7-(2-methylpropoxy)tetrasiloxan-1-ol",220051,"1000364-61-2",52
158=,158, 30.4475, 0.0167,"trans-4-(2-(5-Nitro-2-furyl)vinyl)-2-quinolinamine",140729,"000847-10-9",47
159=,159, 30.9715, 0.0029,"2-(Methylamino)ethanol, N,O-diacetyl", 31681,"1000384-15-8",43
160=,160, 31.3601, 0.0080,"Phenylethyl Alcohol", 10109,"000060-12-8",60
161=,161, 31.6717, 0.0071,"2,6-Bis(1,1-dimethylethyl)-4-(1-oxopropyl)phenol",123063,"014035-34-8",64
162=,162, 32.1136, 0.0027,"Benzene, 1-ethenyl-2-methyl-",  9143,"000611-15-4",46
163=,163, 32.3131, 0.0102,"Cyclopentasiloxane, decamethyl-",220037,"000541-02-6",30
164=,164, 32.4240, 0.0114,"2-Propenoic acid, 3-phenyl-, methyl ester", 33211,"000103-26-4",84
165=,165, 33.6747, 0.0030,"Phenol",  2621,"000108-95-2",46
166=,166, 34.5889, 0.0061,"3-Chloro-N-methylpropylamine",  5223,"065232-62-4",38
167=,167, 34.8998, 0.0071,"Tetrasiloxane, decamethyl-",168284,"000141-62-8",35
168=,168, 36.9977, 0.0460,"2(3H)-Furanone, 5-hexyldihydro-", 39635,"000706-14-9",90
169=,169, 37.1713, 0.0033,"L-Alanine, methyl ester",  4630,"010065-72-2",35
