[contents]
count=2
Name=,D:\Users\jbrown\Documents\GitHub\BACandBlue\data\BACandBLUE_GCdata_PAgglomerans_10BB_BLANK_PRO_REP\JTB-E02-203-13.D
1=,INT TIC: JTB-E02-203-13.D\data.ms
2=,PBM Apex
[INT TIC: JTB-E02-203-13.D\data.ms]
Time=,Wed Sep 18 10:52:15 2019
Header=,"Peak","R.T.","First","Max","Last","PK  TY","Height","Area","Pct Max","Pct Total"
119=,119, 22.8292, 0.0522,"Pyrrole, 4-ethyl-2-methyl-",  5708,"005690-96-0",27
120=,120, 22.9175, 0.1746,"1-Cyclohexene-1-carboxaldehyde, 2,6,6-trimethyl-", 26068,"000432-25-7",90
121=,121, 23.2767, 0.0288,"DL-.beta.-Homophenylalanine, N-dimethylaminomethylene-, methyl ester",109593,"1000375-78-7",27
122=,122, 23.3994, 0.1878,"Benzeneacetaldehyde",  9554,"000122-78-1",25
123=,123, 23.6213, 0.1643,"1,3-Cyclohexadiene-1-carboxaldehyde, 2,6,6-trimethyl-", 24591,"000116-26-7",64
124=,124, 23.6844, 0.4047,"Acetophenone",  9544,"000098-86-2",90
125=,125, 23.8116, 2.0147,"Silanediol, dimethyl-",  2426,"001066-42-8",49
126=,126, 24.0702, 0.1365,"Silanediol, dimethyl-",  2426,"001066-42-8",45
127=,127, 24.1705, 0.0561,"Silanediol, dimethyl-",  2426,"001066-42-8",53
128=,128, 24.2063, 0.0952,"tert-Butyldimethylsilyl trifluoromethanesulfonate",125070,"069739-34-0",42
129=,129, 24.4291, 0.0597,"1-Hexene, 3,3,4,4-tetrafluoro-6-iodo-",142331,"040723-84-0",27
130=,130, 24.5691, 0.2483,"Benzaldehyde, 2-hydroxy-", 10083,"000090-02-8",70
131=,131, 24.9085, 0.2616,"1,7-Dimethyl-4-oxa-tricyclo[5.2.1.0(2,6)]decane-3,5,8-trione", 72049,"091143-65-6",72
132=,132, 25.1651, 1.3659,"Terpineol", 27454,"1000411-59-6",91
133=,133, 25.2861, 0.2206,"Isoborneol", 27471,"000124-76-5",38
134=,134, 25.4042, 0.0310,"Butanoic acid",  2043,"000107-92-6",58
135=,135, 25.4926, 0.1384,"Butanoic acid",  2039,"000107-92-6",58
136=,136, 26.1670, 0.1066,"Butanoic acid, 3-methyl-",  4349,"000503-74-2",43
137=,137, 26.1890, 0.0999,"Butanoic acid, 3-methyl-",  4349,"000503-74-2",38
138=,138, 26.2719, 0.0860,"Butanoic acid, 3-methyl-",  4361,"000503-74-2",53
139=,139, 26.4143, 0.8743,"1, 1, 5-Trimethyl-1, 2-dihydronaphthalene", 41664,"1000357-25-8",96
140=,140, 27.0400, 0.8305,"Oxime-, methoxy-phenyl-_", 25568,"1000222-86-6",90
141=,141, 27.1996, 0.1727,"Aspirin methyl ester", 59005,"000580-02-9",46
142=,142, 27.6249, 0.0859,"2-Hexen-4-yne, 2-methyl-",  2642,"058275-93-7",27
143=,143, 28.0641, 0.0617,"2'-Ethoxyformanilide", 35981,"086796-85-2",50
144=,144, 28.2385, 0.0297,"1,4-Cyclohexadiene, 1-methyl-",  2652,"004313-57-9",30
145=,145, 28.4039, 0.2257,"1,2-Bis(trimethylsilyl)benzene", 85160,"017151-09-6",72
146=,146, 28.6685, 0.0323,"1,1,1,3,5,5,5-Heptamethyltrisiloxane", 86044,"001873-88-7",43
147=,147, 29.2423, 0.0555,"Benzenemethanol, .alpha.,.alpha.,4-trimethyl-", 24553,"001197-01-9",41
148=,148, 29.9174, 0.0472,"Benzyl alcohol",  5467,"000100-51-6",93
149=,149, 30.0458, 0.0860,"Cyclotetrasiloxane, octamethyl-",155949,"000556-67-2",53
150=,150, 30.2153, 0.0188,"4H-Pyrrolo[3,2,1-ij]quinoline, 1,2,5,6-tetrahydro-6-methyl-", 42466,"040135-93-1",25
151=,151, 30.8303, 0.0256,"Phenylethyl Alcohol", 10109,"000060-12-8",60
152=,152, 31.0626, 0.0146,"Cinnamic acid, .alpha.-[N-benzoylamino]-4-hydroxy-",142821,"1000301-68-3",46
153=,153, 31.1258, 0.0824,"Benzyl nitrile",  8741,"000140-29-4",93
154=,154, 31.2395, 0.0540,"2,6-Bis(1,1-dimethylethyl)-4-(1-oxopropyl)phenol",123063,"014035-34-8",87
155=,155, 31.9979, 0.0524,"Cyclopentasiloxane, decamethyl-",220036,"000541-02-6",22
156=,156, 33.0170, 0.0107,"o-Anisaldehyde, semicarbazone", 58889,"005346-30-5",38
157=,157, 33.1337, 0.0375,"3-Phenoxypropionic acid", 37072,"007170-38-9",64
158=,158, 34.5819, 0.0318,"2-Ethylacridine", 71643,"055751-83-2",25
159=,159, 34.9969, 0.1381,"p-Cresol",  5464,"000106-44-5",95
160=,160, 35.4476, 0.0119,"1-Acetyl-2,6-naphthalenediol", 66568,"108804-50-8",25
