[contents]
count=2
Name=,D:\Users\jbrown\Documents\GitHub\BACandBlue\data\BACandBLUE_GCdata_PAgglomerans_10BB_BLANK_PRO_REP\JTB-E02-203-14.D
1=,INT TIC: JTB-E02-203-14.D\data.ms
2=,PBM Apex
[INT TIC: JTB-E02-203-14.D\data.ms]
Time=,Wed Sep 18 14:59:30 2019
Header=,"Peak","R.T.","First","Max","Last","PK  TY","Height","Area","Pct Max","Pct Total"
127=,127, 25.1643, 1.6933,"Terpineol", 27454,"1000411-59-6",86
128=,128, 25.2831, 0.2669,"1,3-Hexadiene, 2,5-dimethyl-",  6102,"029253-64-3",41
129=,129, 25.4057, 0.0776,"Butanoic acid",  2039,"000107-92-6",80
130=,130, 25.9721, 0.2489,"Butanoic acid, 3-methyl-",  4349,"000503-74-2",50
131=,131, 26.1157, 0.0932,"Butanoic acid, 3-methyl-",  4361,"000503-74-2",38
132=,132, 26.1766, 0.2019,"Butanoic acid, 3-methyl-",  4361,"000503-74-2",43
133=,133, 26.4141, 0.3596,"1, 1, 5-Trimethyl-1, 2-dihydronaphthalene", 41664,"1000357-25-8",96
134=,134, 27.0427, 1.1979,"Oxime-, methoxy-phenyl-_", 25568,"1000222-86-6",90
135=,135, 27.1945, 0.1385,"Methyl salicylate", 26606,"000119-36-8",42
136=,136, 27.6174, 0.0372,"Amantadine", 25341,"000768-94-5",27
137=,137, 28.0682, 0.0321,"2'-Ethoxyformanilide", 35981,"086796-85-2",45
138=,138, 28.2430, 0.0274,"Spiro[2.4]heptane, 4-methylene-",  5577,"024308-54-1",25
139=,139, 28.3987, 0.1940,"Cyclotrisiloxane, hexamethyl-", 85994,"000541-05-9",86
140=,140, 28.4964, 0.0512,"Cyclotrisiloxane, hexamethyl-", 85992,"000541-05-9",86
141=,141, 29.2413, 0.0474,"Ethyl homopiperonylate", 71966,"026664-86-8",38
142=,142, 29.9180, 0.3854,"Benzyl alcohol",  5465,"000100-51-6",96
143=,143, 30.0270, 0.1389,"3-Ethoxy-1,1,1,5,5,5-hexamethyl-3-(trimethylsiloxy)trisiloxane",196432,"018030-67-6",53
144=,144, 30.2120, 0.0364,"trans-4-(2-(5-Nitro-2-furyl)vinyl)-2-quinolinamine",140729,"000847-10-9",18
145=,145, 30.8278, 0.0426,"Phenylethyl Alcohol", 10109,"000060-12-8",58
146=,146, 31.0574, 0.0203,"4,5-Dihydrooxazole-5-one, 4-chloromethylene-2-phenyl-", 71210,"014848-36-3",50
147=,147, 31.1280, 0.0813,"Benzonitrile, 2-methyl-",  8750,"000529-19-1",93
148=,148, 31.2398, 0.0388,"2,6-Bis(1,1-dimethylethyl)-4-(1-oxopropyl)phenol",123063,"014035-34-8",86
149=,149, 31.9928, 0.0254,"2,4-Dihydroxybenzoic acid, 3TMS derivative",220196,"010586-16-0",35
150=,150, 32.0225, 0.0249,"Propanamide, N-(4-methoxyphenyl)-2,2-dimethyl-", 71511,"056619-94-4",25
151=,151, 33.1329, 0.0369,"Phenol",  2621,"000108-95-2",68
152=,152, 34.5852, 0.0280,"Benzaldehyde, 2-nitro-, diaminomethylidenhydrazone", 71767,"102632-31-5",47
153=,153, 34.9965, 0.1307,"p-Cresol",  5464,"000106-44-5",95
