[contents]
count=2
Name=,D:\Users\jbrown\Documents\GitHub\BACandBlue\data\BACandBLUE_GCdata_GCerinus_10BB_BLANK_PRO_REP\JTB-E18-005-07.D
1=,INT TIC: JTB-E18-005-07.D\data.ms
2=,PBM Apex
[INT TIC: JTB-E18-005-07.D\data.ms]
Time=,Wed Jun 05 11:07:38 2019
Header=,"Peak","R.T.","First","Max","Last","PK  TY","Height","Area","Pct Max","Pct Total"
125=,125, 26.4167, 0.0967,"1, 1, 5-Trimethyl-1, 2-dihydronaphthalene", 41664,"1000357-25-8",97
126=,126, 27.0344, 0.3248,"Oxime-, methoxy-phenyl-_", 25568,"1000222-86-6",90
127=,127, 27.6143, 0.0097,"2-Ethylacridine", 71643,"055751-83-2",18
128=,128, 28.0697, 0.0145,"1,2-Bis(trimethylsilyl)benzene", 85160,"017151-09-6",35
129=,129, 28.2316, 0.0212,"Methyltris(trimethylsiloxy)silane",168285,"017928-28-8",35
130=,130, 28.4107, 0.0545,"Cyclotrisiloxane, hexamethyl-", 85993,"000541-05-9",64
131=,131, 28.5079, 0.0404,"1,1,1,3,5,5,5-Heptamethyltrisiloxane", 86044,"001873-88-7",47
132=,132, 28.7991, 0.0283,"Formic acid, 1-(4,7-dihydro-2-methyl-7-oxopyrazolo[1,5-a]pyrimidin-5-yl)-, methyl ester", 71823,"1000267-28-6",27
133=,133, 29.2786, 0.1156,"Furan, 3-phenyl-", 20931,"013679-41-9",90
134=,134, 29.9165, 0.0142,"Benzyl alcohol",  5468,"000100-51-6",55
135=,135, 30.0476, 0.0147,"Cyclotetrasiloxane, octamethyl-",155949,"000556-67-2",38
136=,136, 30.0763, 0.0096,"Methyltris(trimethylsiloxy)silane",168286,"017928-28-8",43
137=,137, 30.8249, 0.0143,"7-Methyl -2-phenyl-1H-indole", 71654,"059541-82-1",38
138=,138, 31.1209, 0.0163,"2-Ethylacridine", 71643,"055751-83-2",30
139=,139, 31.2427, 0.0375,"2,6-Bis(1,1-dimethylethyl)-4-(1-oxopropyl)phenol",123063,"014035-34-8",92
140=,140, 31.7829, 0.0278,"Benzothiazole", 15813,"000095-16-9",38
141=,141, 31.8047, 0.0260,"Benzothiazole", 15814,"000095-16-9",38
142=,142, 31.9933, 0.0251,"Tetrasiloxane, decamethyl-",168284,"000141-62-8",50
143=,143, 32.6884, 0.0312,"5-Methyl-2-phenylindolizine", 71653,"036944-99-7",18
144=,144, 33.1219, 0.0248,"Phenol",  2619,"000108-95-2",64
145=,145, 33.7627, 0.0111,"Methanephosphonothioic acid, O,O'-bis(trimethylsilyl) ester",117693,"1000226-86-9",38
146=,146, 33.9304, 0.0222,"Acetamide, 2-chloro-N-[(5-chloro-8-hydroxy-7-quinolinyl)methyl]-",143284,"1000319-73-0",30
147=,147, 34.2117, 0.0120,"2'-Hydroxypropiophenone, TMS derivative", 85144,"033342-87-9",42
148=,148, 34.5776, 0.0255,"2-(Acetoxymethyl)-3-(methoxycarbonyl)biphenylene",141906,"093103-70-9",47
149=,149, 34.6283, 0.0189,"2,4,6-Cycloheptatrien-1-one, 3,5-bis-trimethylsilyl-",111265,"1000161-21-8",50
150=,150, 34.9937, 0.0201,"2'-Hydroxypropiophenone, TMS derivative", 85144,"033342-87-9",38
151=,151, 35.0453, 0.0255,"Acetamide, N-[4-(trimethylsilyl)phenyl]-", 71414,"017983-71-0",38
152=,152, 35.4358, 0.0420,"Tonalid",119448,"021145-77-7",46
153=,153, 35.7197, 0.0158,"Benzo[h]quinoline, 2,4-dimethyl-", 71668,"000605-67-4",49
154=,154, 36.6730, 0.0108,"Indolizine, 2-(4-methylphenyl)-", 71664,"007496-81-3",45
155=,155, 37.4049, 0.0058,"Arsenous acid, tris(trimethylsilyl) ester",199618,"055429-29-3",43
